"text_id","subject","text","ratingA1","ratingA2","ratingA3","labelA","ratingM1","ratingM2","ratingM3","ratingM4","ratingM5","labelM"
"775848","newsprint update, 10/29","Good Afternoon Team,

Belo issued its statistical report for the month of September.  Newspaper Group total revenues were down 10% in September on a pro forma basis. September 2001 had one more Sunday than September 2000.  Excluding the effect of the extra Sunday this year, Newspaper Group revenues were down approximately 16% . The Newspaper Group's revenue loss specifically related to the attacks was about $2 million.  At The Dallas Morning News, total full-run advertising linage, including preprints and supplements, was down 10.9% versus 2000.  Classified volumes were down 12.8%  with continued weakness in classified employment.   At The Providence Journal, total full-run advertising linage, including preprints and supplements, decreased 8.3 %.   Retail and classified volumes decreased 9.5% and 7.3 %, respectively.   The decrease in ad linage has decreased ad revenues to Belo -- which has negatively impacted Belo's total revenues.  Many publishers also find themselves in this weak position... and producers are struggling amidst sluggish newsprint demand.

Ayesha","2","1","2","1","2","1","3","2","3","2"
"771581","OneOk","Dave heard back from Terry Spencer of OneOk today that OneOk has changed its position on a couple of key issues.  First, Terry indicated that OneOk now agrees that the arbitration award is not limited in effect to just the past period.  They agree that the award interprets the measurement agreement, and that the interpretation is not limited to just the retroactive effect.  It is not clear how broad they think the prospective effect of the award is, but any change is significant on this issue.  Second, Terry indicated that OneOk is very likely to ask for a special test of the meters as a way of resolving the April-May issue, and, implicitly, the issue of whether the meters are OK going forward. This is also a big change, as OneOk has refused to call a special test since the initial demand letter we sent them last Fall.

Spencer indicated OneOk was drafting a letter that would clarify their position.  In light of that, and of the apparent progress Dave made, Stan has agreed we should hold off on the demand letter until we see their letter.  Once Dave gets it, we'll all take a look and decide the next step.  Thanks.  DF","3","2","3","3","2","3","1","2","2","2"
"759263","FYI","I apologize for this e-mail being so late.  I know that probably someone has already sent in an email with this comment, especially during the time 	you requested the employees let you know how we could all pull together to improve the outlook that the outside world has on Enron.  I had a 	gentleman on our floor a few weeks back, that told me he had worked for Enron a while back, he said the most damaging thing that hurts Enron in 	the public eye, is the fact that a person can seldom talk to the same person in a department more than a few times before their contact in that 	department moves to another department or leaves. He said it gives the public a feeling of insecurity in trusting a company where the employees 	move around so much. I hope this doesn't upset you, I just thought I would let you know what one gentlemen told me regarding the company. I 	absolutely love the foundation that you have built Enron on, and I only hope that more company's follow suit. Have a wonderful day.","2","2","2","2","1","1","3","1","1","1"
"1350437","SWAP Unwinding","How about changing the last sentence of Par. 8.1(b) to read as follows:

""The Parties shall designate Enron North America Corp. as the calculation agent for the purpose of determining Breakage Costs (such determination being final and binding on ECTRI, GSCI and the Parties) and Enron North America Corp. shall take into consideration the two Quotations and the Estimate and any other information that it in good faith deems relevant.""

The above language would preserve each swap party obtaining a quote from an ""Authorized Bank"" [NOTE:  you need to amend the definition of to provide that ENA must have the ISDA with the bank and not ECTRI!] and properly authorize ENA to serve as calc agent [which you are].  There won't be other changes to the existing Sale and Purchase Agreement.","3","3","1","3","2","2","2","3","2","2"
"74653","Good Morning  :)","When this email reaches you I pray that you are fine and well.  How was your weekend?  When are you suppose to see the lawyer?  I spoke with mine over the phone on Sat. and will be seeing the other one on this week.  Frank and I have to write out the agreement between the two of us.  The lady call me about the apartment, the prospect that was there before I was did not get it.  She offered the apartment to me.  I went in there praying and I guess the Lord saw fit.  I am soo afraid/scared.  I woke up this morning and told Frank that he hurt me and that if I seem evil I do not mean to be it is because I am hurt and angry.  I caught him crying in the basement.  Patrice, I wish my dad was alive to receive a huge hug.  I love you.  Thanks for being there.

VAL","3","1","1","1","2","2","1","1","1","1"
"721467","Western Frontier update","I spoke with Dale Sanders at Williams today.  They seem very positive about the project at this point and have obviously spent a lot of money on right -of-way, regulatory filings, enviornmental and engineering work.  I had previously put this project at a very low probablility, especially with the 900 MM/d Kern expansion in 2003.  I did not think that they would be able to get Williams Marketing to take a substantial part of this capacity.  However, they are making the production company bear the costs of the capacity.  Obviously that is the key to Williams being able to have a shot at making this project a reality.

Williams is in negotiaitions to fill the other 175,000 mmbtu/d.  I have to put that probability at still fairly low, but stranger things have happened, especially if Williams decides to go at risk for some portion of the 540 MM/d.  Probably the entire project is still less than 50% but it is obviously something to monitor very closely.

If the project gets built it will substantially effect the basis market for CIG and Northwest.  Especially on the heels of the Kern River expansion. In addition, the Cheyenne market will definitely strengthen in the back years.

Call if you want to discuss or have other ideas about how to monitor these developments.","2","3","2","3","2","2","2","2","1","1"
"1114450","budget questions","Major budget focus for today beginning in a few minutes is to have our act together for the Delainey/Dietrich EES review tomorrow - Anthony Dayao, Beth Apollo and Kerry Roper will join me for a walk through.

Finalizing EIM budget will likely not get done today.  Can give you the details on why later today.  Will become obvious.

Just meet with Shankman and McConnell.  Not ready to finalize EGM budget yet.  They say that their commercial guys are waiting for Jeff Johnson to get with them on details of IT development projects.  I think that Jeff has been out for a few days, but I did see him on the 3rd floor when I was down there with Shankman and McConnell.  I will leave him a voice mail message to get an update on outstanding issues from his point of view.  Jeff and Mike want to have their stuff finalized by Friday.  I will convey that timeline to Jeff Johnson.

After EES budget prep meeting this afternoon, next tall order of business is expanding our receivables monetization beyond EA to other commodities.  High priorty and very short time fuse on this one, for reasons that should be obvious.  I will have all of the Operations leads and settlements leads together this afternoon, along with Ramesh Rao and others in IT who may be required to help us extract necessary info.","1","3","2","2","2","2","1","3","2","2"
"283828","Bammel Lease Question","I was wondering if the Bammel lease to AEP contains any operating parameters to protect the integrity of the facility.  The question arises from the fact that Bammel  had about 24 BCF of remaining capacity when Enron turned the facility over to AEP.  We believe their plan is to max inject in June which would reduce the remaining capacity to around 12 BCF.  It could become a challenge to keep injections under the remaining 12 BCF level during the reaming 4-5 months of the injection cycle.  Enron always operated the facility with the understanding that a Gas In Place volume greater than 117.5 BCF could create a high enough pressure to jeopardize the safety of the wellhead casings and some of the abandoned wells.  We would not want the Texas RRC to question the safety of the Bammel facility.  From the other end of the perspective if the Gas In Place is taken below 65 BCF their is a high probability of watering out the outer wells and the facility itself.","3","2","2","3","2","1","1","1","2","1"
"899906","Credit issues","Lisa and Liz;

I am very concerned about the way that credit is handling and coordinating with us on margin issues.  For over a week we have been waiting for them to compile and send to us information on LC's that are due to expire at the end of December.  We finally received a very cryptic spreadsheet this afternoon which requires alot of follow up in order for us to determine what our rights are.  I get the sense that credit assumes that since we are in bankruptcy we will never have the right to draw on LC's that we are holding when in fact we know that this is not necessarily true.  For example, this afternoon I found out that we are holding an $8 million LC for trades done with Enserco under an ISDA.  The drawing condition is a failure to pay.  Under the ISDA, they were required to renew this LC within 20 Business days of the expiry date which is 12/31.  If they don't renew I'm hoping that we can declare an Event of Default, terminate, request payment of a termination payment and if they don't pay draw.  I'm not sure that by following all of the cure periods in the ISDA we can be in a position to draw on the 31st.  That's just one example.  Do you have any thoughts on this?","2","3","2","3","2","1","2","2","2","1"
"757251","Rockland Electric Transfer to PJM","On October 17, 2001 Rockland Electric Company and PJM filed with FERC a joint application for the transfer of operational control from the NYISO to PJM of certain facilities located in Northern New Jersey.  The facilities are the transmission assets in the Eastern Division of Rockland's service territory.  This includes approximately 400 MW of load in Bergen County, NJ and transmission facilities that are already directly interconnected with PJM (note that other Rockland facilities located in NJ, namely those in northern Passaic County and Sussex County (Rockland's Central and Western Divisions respectively) will not be transferred to PJM and will remain under the operational control of the NYISO since these facilities are not directly interconnected with PJM nor with Rockland's Eastern Division).  The filing requests approval of the transfer by November 30, 2001 which would allow PJM to take operational control on February 1, 2002 (the filing does not address what, if any, changes to the operation date might be if FERC does not approve this by Nov 30).  Rockland Electric is a subsidiary of Orange & Rockland Utilities which is a subsidiary of Con Edison.

The transfer adds approximately 400 MW of load and 56,000 customers (mostly residential and commercial) to PJM.  There is no increase in supply, therefore the total load of PJM is increased by 400 MW without any additional resources.  The transmission assets include 138-kV (8.3 miles), 69-kV (35.9 miles) and 35-kV (12.4 miles) transmission lines and 11 substations (the filing includes a detailed description of these assets).

Let me know if you require any additional information.","2","2","2","2","2","3","1","2","3","2"
"58161","Contract Proposals","You should have recently received an e-mail from Amy Fitzpatrick with proposed contract numbers for most of the people in my group.  I have met with each person on my staff to discuss ballpark numbers.  I don't have definitive offers from anyone, nor have I shown them definitive bids.  However, I have asked each person to provide me with a ballpark value that they would be willing to do.  On an encouraging note, the ballpark values were in line with what we ultimately offered Crandall.  However, these values are significantly above the ""standard proposal"" put forth earlier.  I would very much like to get these guys done without forcing them into the painful shopping process.  I think these numbers get us there and are consistent with what I believe to be ""market"" for west power traders, as is evidenced by Sean Crandall.

I would like to set up a meeting to discuss ASAP.  Perhaps David should figure out a time for us to get together to talk through the spreadsheet.","3","3","3","3","2","2","2","2","3","2"
"869743","EOL 5/2/01","As you probably know, Rogers (in the East) and Don (in the West) will be working directly with the wholesale desk.   Tim and I will ensure a fair balance is achieved between retail and wholesale.

As an Enron shareholder, I fully appreciate that we need explosive growth and profitability out of EES, particularly with reduced volatility in gas and power markets over the next several years.

I am commited to ensuring that the retail risk management organization is offered all the tools, information, systems, competitive pricing, etc. to allow EES to offer fully bundled competitively priced products to retail customers.

I look forward to working with you and Dave in continuing to grow this business.","2","2","2","2","3","3","2","2","2","3"
"19590","West Gas Roll Out Plan","It would be total exposure, physical and financial, for gas, and then power separately, if you have access to that.  If not, forget power.  The date would be as of our bankruptcy, (Dec. 2nd?).  What did we owe them that we are not going to pay them?  What is our future exposure (MTM) as of now? (For a summer 2002 swap, for example.)  and what do they owe us if we haven't been paid?  We just need to be aware of how things ended with Enron so we can discuss it when we knock on their door as UBS.

Let me know what else you need and thanks for your help.

Kim","1","1","1","1","2","2","1","1","2","1"
"277833","PLE00004 2000","Mary,

As in my email below to Daren, we are seeing some OA variances between flash to actual on the PLE contracts on PGEV for 10/00-12/00.  I have verified with Thu Nguyen of what the statements from PGEV show and that is also what we have booked in Unify and recorded to the G/L as an imbalance.  However, when looking in CPR (under CPR Pipeline Exchange), there was not anything flashed for those months, thus our OA variance.  I seem to remember that Stacy once said that although we may run an imbalance at the end of a month on occassion, in those few times that we do, 1)it should be relatively small and 2) in the following days of the next month, we should have worked the imbalance down to zero thus having no imbalance at the end of the month.  In a voice mail from Daren today, he seemed to think the same thing was happening or even that by the end of each month, we were balanced to zero.  Can you shed some light on these months and let me know if we should have had an imbalance and if we should have, why there would have not been anything flashed.  If we should not have had an imbalance, then we'll need your help to figure out what went wrong in that PGEV shows an imbalance on their statements.  Let me know what you think.........","3","3","2","3","1","2","3","1","3","2"
"1114444","UK & Continental Power Doorstep","In an October 3 update meeting with Rick Buy and Rick Causey on Doorstep reviews, both were very supportive of the efforts to date this year.  Since we were in the midst of the budgeting process, we wanted their view on the continuation of Doorstep Reviews, and they resoundingly agreed that the effort is valuable to Enron and that they wanted to be certain that the effort continues.

In reviewing the plans for 4th quarter, one of our issues was the willingness of key staff members to travel long distances in light of the September 11th terrorists attacks.  We were in agreement on postponing some of the planned 4th quarter reviews until early 2002.  Planned reviews for the Metals business and certain other EEL lines of business were reaffirmed by Buy and Causey for completion in the 4th quarter.

Certainly life on October 26 feels different today at Enron than it did on October 3.  I understand multiple demands on staff members currently and the additional demands of the budgeting process, and in your case, the voluntary redundancy program.  In the next few days I will again review the 4th quarter plans for Doorstep reviews with Buy and Causey, sharing with them your concerns.  I will let you know the outcome of those conversations.  If there is still a strong desire to complete these reviews this year, we will work creatively to leverage work that is being done through the EAS process and minimize both travel and time involved.  -Sally","3","3","2","3","2","3","2","3","2","3"
"1270742","ENE/ENA Change of Ownership Diligence Inquiry","In rereading your email from 11/1/01, whether Enron is the survivor of the merger makes no difference, as long as, if it's not the survivor, the survivor assumes the obligations.  Nothing seems to be triggered in the provisions described, as long as (1) the survivor has equal or better or investment-grade credit, which we assume will be the case, (2) the deal is done with approval of the Enron board, which has occurred, and (3) Enron survives or the survivor assumes, which would be case if we switch to a structure in which Enron does not survive.

Does any of the recipients disagree?","2","3","2","3","2","2","1","2","2","1"
"1037140","","John,  Very good idea to improve our integration as an organization.  If possible the best  timing is the last weekend in June.

With all the changes we have made I suggest an update of the major issues/ opportunities in each one of our businesses.  Also an overall sense of business strategy and focus would be helpfull.  From an HR standpoint I am not sure all understand the PRC  as a development tool, as well as an evaluation mechanism.   We need to find ways to incentivate new and creative business development that may not result in short term results.  A discussion of the HR development is key.

From a location standpoint there is a very nice  guest ranch with great conference facilities that Enron has used in the past located in Jackson, WY. They can accomodate all our team and also have plenty of outside activities that include horseback riding in the mountains which is much less stressfull than climbing but you get the same views.","2","1","1","1","2","3","2","2","2","2"
"288883","Crown Energy","I spoke with Oscar Wyatt this afternoon on Crown and subsequently to Tom Bachtell, an attorney in Utah who is attempting to organize shareholders to replace existing management.  Crown has an asphalt oil sand production facility in northeast Utah and an asphalt distribution company.  Bachtell owns about 4-5% of the stock.  Mr. Wyatt indicated he had a ""small"" holding.  I indicated that we would consider any proposal that might result in salvaging some value from this investment.

We hold convertible preferred and a small amount of common at an original cost of $5.5 million in 1997.  Fully converted, our ownership would be approximately 25%.  The Company has a net deficit of $21 million and a ""going concern"" paragraph in its audit opinion.  We have written down our carrying value to nil.

The Company in engaged in an arbitration proceeding against MCN Energy and MCNIC Pipeline.  MCNIC has interests in the asphalt assets and is a lender to Crown.  MCNIC attempted to foreclose on certain Crown assets and Crown in turn counter-sued for $100 million.  The arbitration hearing will be held July 23 - August 10.  If Crown obtained an award from the arbitration, some value could be restored to our investment.

We will get further information from Bachtell on the details of his plans and recommend what position Enron should take in this matter.","3","2","3","3","3","3","3","2","2","3"
"67593","What are you talking about $1600?","I have you down for $61 plus shipping, not $1,600.  I show that you bid at $6.99 and at $61.  There was no bid for $19.99 listed at all.  I am sorry if you did not mean to bid $61, but it is hardly out of the range - these balls were selling this weekend for $80-90.  If your winning bid was $200 or higher I could understand your complaint and we could make an adjustment, but $61 is not an unreasonable amount.  Please let me know if you are planning on paying the $61(I will pay shipping if you use PayPal).  If not, I need to contact EBay for resolution.  I need a response as soon as possible.  Thanks.

PL","2","1","2","1","1","2","2","2","2","1"
"1262908","New Interview Email","Aquila.com

We take great pleasure in sending you congratulations  on your upcoming interview with Aquila. We look forward to meeting you  on Monday, March 11.   To help you prepare for your interview, Aquila has put  together several Web pages  designed specifically  for individuals interviewing with the company. The information contained  in these pages will enable you to learn more about Aquila's culture, the  people, the benefits and general company information.   In addition, please complete our on-line application  for this  position.   Just  lick on job requisition #019002and complete the appropriate  information requested.   Please review the attached travel itinerary that has  been prepared especially for you.  Transportation to and from the Aquila  offices will be provided by Agenda Kansas City.  Just look for the  driver upon your arrival at the airport.    If you have any questions, please do not hesitate to  call.   Sincerely,   Shelly  Loulos   Human Resources Representative  Aquila   1100 Walnut, Suite 3300  Kansas City, MO 64106  816-527-1978

Aquila.com","3","2","2","3","2","1","3","2","3","2"
"1279530","New EWS Spend/Approval Guidelines","It is important that our business unit has a consistent, documented approach to spending to maximize our return on every dollar spent.  Effective today, Enron Wholesale Services will follow the attached spend and approval guidelines for the iBuyit eProcurement application.  Please review these new guidelines carefully and modify your purchase activities accordingly.

Many of you currently use iBuyit eProcurement to purchase IT hardware, and others will begin to use the tool on July 2, 2001, to purchase office supplies.  iBuyit eProcurement will automatically route purchase requests for approval based on our spend/approval guidelines.

If you have any questions regarding these guidelines, please contact Tammy R. Shepperd at 713-853-6589.

Thank you for your continued commitment to a strategic approach to spending.","3","3","3","3","2","3","2","2","3","3"
"1258074","UPDATE   Operations All-Employee Meeting","The all-employee meeting is scheduled for 10:00 am Wednesday, March 27.   We just learned today about an auditorium on the street level of this building that is in the final stages of completion - it seats 200 and we have gotten a commitment that it will be finished and cleaned up for our use on Wednesday.  Christina and I toured it today, and it is really nice.  We have someone identified to provide the necessary audio-visual equipment.  We will have the screen, projector and laptop for presentations, so you will only need to bring your disk.

The area outside the auditorium will still look like a construction site, so we have reserved a large conference room on the 5th floor of our building for refreshments after the presentation.  We will also distribute the logo gym bags from that room.   The fare will be box lunches, and the conference room is large enough that some people may choose to eat their lunches there.  It will alo be a good spot to entertain some informal one-on-one questions after the presentation, even if some choose to take their lunches back to their desks.

SUSAN:  I have set up a meeting for Susan and Bethany with my direct report team for 1:30 pm that day.  Susan, even though we will handle these presentations separately for Portland and Calgary, would you like to have Scotty Gilbert and Peggy Hedstrom join us by phone (video conference, if we can book a room) for this 1:30 meeting?

Please call me if you have any questions or suggestions about logistics for the meeting.  --Sally","3","2","3","3","2","2","3","3","2","3"
"890427","MESSAGE FROM Alex","Hey what is going on?  I haven't talked to you in a few days and I feel lost.  First day at work in a while.  It feels weird.  I miss you very much.  I hope you have had a wonderful holiday season.  Mine has been okay.  Very long.  Not as good as it could have been.  I think about you every second of the day.  I am sorry I haven't called but the times I did call and I only had a limited amount of time, it didn't end good and I didn't want that to happen.  I want you to know that out of sight does not mean out of mind.  You are always on my mind.  I can't get by without thinking of you.  I have thought alot about my situation over the last couple of weeks.  I don't know how I am going to manage it but I need to make a change for myself.  I feel like I am in some sort of prison.  I need more freedom, I need more love, I need more affection, I need more life.  You probably try not to think about us because of the situation, I understand that, but I hope I haven't left your mind completely.  You are so special, so beautiful, wonderful, fun and I haven't even got to know you that well yet","2","1","1","1","1","2","1","1","3","1"
"1252970","Draft - SoCal/Topock Announcement","Lindy,

Since Socal will not be confirming during the timely cycle, this gas will be incremental and the supplies may not get scheduled. Also,  I know Socal confirms the Needles point via EDI. Will they also confirm this Socal Topock point via EDI? If they do confirm via EDI, it would be good to have them work with Mary Draemer on a test EDI file. Will they give us a window like they do at Socal needles?

Today in TMS, we do have a Non Grid cycle that runs just prior to the gas day starting at 7:30 am. I know Socal does not confirm  this cycle today for Needles. Also, currently in production today Socal Needles point 10487 is set up as a passive point for confirmation. This Topock point would need to be set up with the same point status role for confirmation if they confirm this point via EDI. Socal will need to complete the Operator Choice request form that is posted on the TW web site.

Thanks Ramona","2","2","1","1","2","2","2","2","2","2"
"738057","Regulatory Updates","I received a voice mail from Mike Curry, asking if I was still an Enron Employee and what had happened to the regulatory reports that I used to send.  Here are the answers.  Yes, I am still an Enron employee. As for the reports, I have been negligent in sending then around over the past few weeks.  The meeting schedule has increased at ERCOT and due to the high congestion costs a Congestion Management working group has been formed to address, the move to the full zonal model, auction of TCR products, local congestion issues etc.  I have been asked to chair the working group which has taken more time.  Finally, I have had an ill daughter and they have been running tests to diagnose the cause of the problem, therefore, I have been traveling back and forth to and from Austin on a daily basis.  All of this has cut into the time that I used to write the reports and have tried to contact the parties directly when an issue arose.  However, I understand the need to disseminate the regulatory information and will resume the summaries forthwith.  You should expect to get a summary of the last weeks activities this p.m.","3","3","3","3","1","3","1","2","2","1"
"1279161","Outside Counsel Policy","Several of you have inquired whether the recent memorandum to employees regarding cost savings opportunities is intended to affect the policies regarding the selection of outside counsel.  The answer is no.  Outside counsel and their fee arrangements will continue to be selected and negotiated only by the legal department, and I will continue to approve (or disapprove) each proposed counsel engagement that you recommend to me.  George Wasaff of GSS and I will work together to ascertain whether there are cost savings opportunities that should be applied to our outside legal counsel, but GSS will not be involved in the retention of outside counsel or in any negotiatons with outside counsel.  The goal is, as it has been, to be cost effective and intelligent in our selection and compensation of outside counsel. Please call me if you have any questions.  Jim","3","3","3","3","3","2","3","1","3","3"
"1296695","Altrade International Contract","Bo/Robert -

Mark asked me to take a look over the attached, which I am more than happy to do.  I has a few questions in relation to the product.  First, is this an internet based product through which we will actually buy/sell?  If so, do we have a URL (internet address) where I can find the site?  What group do we envision using this product at the current time?

I will look over the agreement and let you know my thoughts.  It may be closer to the end of the week before I am able to get back to you.  In the meantime, if there is anything else I need to know, please e-mail me or call me in Houston.

Thanks.","2","2","2","2","2","2","2","2","3","2"
"67677","TDS Curve File Upgrades","I have set up the new basis curves for West and the are based off the old curves, so they are in the old format.  They are located in the Netco Directory under west/curves/CA BASIS NEW and WEST BASIS NEW.  I am still working on GDY and Phy/GD.  The Phy/GD is in the new format and will be located in the same directory as the above, with the title West phys curves.  GDY will be in the same location as filename West GDY and it is also in the new format.  The phys/GD file will be complete tomorrow and the GDY will be done today.

PL","2","3","2","3","2","3","2","3","1","2"
"1100542","dream","Yea, me giving up what is with that. So I got to go out like a punk and you went down in a blaze of glory, beautiful. How is everything going in the wonderful PacifiCorp world? Did you ever settle into a specific job or do still move around. Risk group seems to be doing better, they even get to get off early one day a week. I am pretty much spending all of my time in Houston working on the EES project, kinda sucks s far as the travel goes. I don't know if you heard, but we lost Sean could lose more at year end when all of the contracts come to duration.

Chris","1","1","1","1","3","1","2","2","1","1"
"761387","welcome Heidi Minyung Suh!","Heidi Minyung Suh was born on July 2, 2001 at 12:57PM.  She is a beautiful, healthy little girl weighing 7 lbs 14 oz and 19.5 inches tall.  Both Heidi and mom, Sunnie, are doing very well.  Heidi sleeps and cries when she's hungry and wants milk all the time.  My first daughter Heather thinks Heidi is a play doll, and is somewhat jealous of the attention she's getting.  Our house in Seoul is quite busy with activity with two babies, my parents and Sunnie and I.  Yes, fellas, you can deny it, but you too will become fathers one day.  (Scary thought, eh?)   Apart from the lack of sleep and personal time, it's pretty wonderful!  The JV is doing well, although there's quite a bit of pressure to meet numbers this year.  Hope things are well in Houston for all of you.

Jung","2","1","2","1","2","1","3","1","1","1"
"83435","Message from World Trade Center about Drinking Water Safety","The following message is from the World Trade Center Leasing office.  Let me know if you have any questions or concerns.

This is to advise you that the World Trade Center is presently having water testing done by the City of Portland. These tests are causing mineral sediments to come through the pipes. There is no cause for alarm, and thank you for all the calls. The water is not pleasant to look at, yet it is drinkable, the tests show the water to be very safe. Hopefully by Tuesday morning, if not earlier, the water should be back to normal. For those of you who wish to have clear water to drink, please feel free to come to suite #250 where we have filtered water available.

This is something that is done once a year and is out of our control. Thank you for being patient.","2","3","3","3","2","3","2","3","2","3"
"76955","Bridgeline","I got a call from Randy Curry who wants to get together with Don and me tomorrow at 2pm.  I haven't checked with Don to see if he is available but they want to talk about our willingness/desire to move forward on the sale of the pad gas to Bridgeline and also our ability/willingness to pay them pre-petition amounts due under ENA storage/transport contracts.  As each of you are aware, they are holding approximately 1.9 BCF of ENA's gas hostage as security for ENA's obligations under the storage/transport contracts.  Gerald is not convinced that they are entitled to do so and my understanding is that a decision has been made to play hard ball with Bridgeline on those s/t contracts.  I wanted to confirm that.  Please let me know.

On the sale of pad gas to Bridgeline, Brian and I need to speak with Gulf South tomorrow morning (as they have expressed an interest in buying the gas directly from us (instead of buying through Bridgeline which is why Bridgeline is interested in buying from us)).  Brian is of the view that by talking to Gulf South we may be able to maximize the amount that is ultimately paid.

I think we still have some legal questions about Louisiana state law the need to be answered in order to make a fully informed decision.  My understanding is that Gerald is working on getting answers to these questions.  Also, Gerald was working on determining what approvals are needed in order to move forward under these potential sales scenarios.

Please let me know what each of you is thinking on these matters.  It probably makes sense to get together to discuss.  How about tomorrow at 1:30pm?  Please let me know if you are available.  Thanks","2","2","2","2","2","2","3","3","3","3"
"1354218","el paso","Here is a confirm that is designed to go under our EEI agreement with El Paso.  If signed, it would entirely replace our old services consulting agreement with El Paso.

Please read the document from a business perspective.  Do not worry too much about the legal boilerplate, of which there is plenty.  At the end of the day, the document should contain what you guys think you are doing with El Paso from a common sense perspective.  Pushing all the (very important) legal boilerplate aside:  do you see our deal in these words?? Please let me know your comments. Thanks very much ----cgy","3","2","1","2","3","2","2","2","3","3"
"1350572","Assignment Agreement - National Westminster Bank  plc","We have received an executed Assignment Agreement dated as of October 9, 2001 among National Westminster Bank plc (""NWB""), The Royal Bank of Scotland plc (""RBS"") and Enron North America Corp. (""ENA"").   Effective as of October 26, 2001 (the ""Commencement Date""), NWB assigned all of its right, title and interest in the transactions under the ISDA Master Agreement dated January 1, 1994 to RBS.  All assigned transactions shall be governed by the terms and conditions under the ISDA Master Agreement between ENA and RBS dated December 10, 1999.

This Assignment Agreement also amends the notice provisions in the Schedule to the ISDA Master Agreement between ENA and RBS.

Copies will be distributed.","3","3","1","3","2","2","1","2","3","2"
"79147","Power Fundamentals","Greg-The Power Fundamentals applications are owned by Enron and, along with all the other Enron developed software, will be licensed to UBS on an exclusive basis for use in the North American Power and Gas business.  UBS will then sublicense these applications back to Enron for use by Enron within the permitted ""Enron Field of Use"".  The Enron Field of Use is described in Section 7.1 of the Comprehensive License Agreement and includes all the activities that Enron is allowed to pursue within the North American Power and Gas business.

Further more, under the Comprehensive License Agreement, Enron is required to maintain and protect any Trade Secrets relating to the Gas and Power Business and to the proprietary software developed by Enron.  See Section 16.9 to the Comprehensive License Agreement.","3","3","3","3","2","2","2","3","2","2"
"776042","GREEK FESTIVAL","WAAAAAZZZZZZZZZAAAAAAAAAAAAAAAAAAAAAAAPPPPPPPPPPPPP!!!!!!!

Its Greek Festival time again. October 4 through the 7th (Thurs to Sun). We're gonna bust it out GREEK    STYLE. And I dont want any smart comments about the Greek Festival being in Montrose. I've heard them all. The festival is really easy to find. It is on Yoakum between West Alabama and Westheimer, near St Thomas University, near Sky Bar, near La Mora, near La Colombe D'or and near a few other things. Also, there is a Greek party at Mykonos Island Restaurant  in Shephard Plaza at 1030 pm Saturday night. Everyone is welcome to come. Let me know, because half of Houston and all of Montrose is going to be there and you cannot miss it.

Dimitri","3","3","1","3","1","2","1","2","1","1"
"1355115","MIRANT","Over the past few weeks the real time desk has had several cuts on schedules that have involved Mirant in the Southwest.  I thought that I should bring it to all of your attention that Mirant has not been fulfilling their obligation to re-supply cut schedules. In several instances Mirant is also  not telling any of the downstream counter parties until after the hour of the cut.  This evening  Steve and I had four separate schedules in which Mirant was cut by PAC transmission for several hours.  In each of these cases Mirant was unwilling to re-supply and was unwilling to contact the downstream counter parties.  It appears to me that they don't want to take the time to re-supply or are simply not competent enough to fill the schedules.  On three of these schedules I had to negotiate a book out for Mirant and on one I was able to re-supply.  In all of the recent cuts I have dealt with them on they have acted in a similar manner.  After discussing this issue with Cara, she thought it would be prudent to pass this information along to all of you.  If you have any further questions about this issue please feel free to contact me.","3","3","3","3","1","2","2","1","1","1"
"1303935","How's business?","I talked to Moma last night and she said that Daddy's cancer cells were all gone as far as the prostate cancer is concerned, as a result of the radiation.  She cautioned me not to get too excited because the Dr. said the cancer will reappear, but they don't know where.  She said Daddy has not been in any pain for a couple of weeks now.  It seems that the problem right now is the vomiting and nausea.  She said they had a Dr's appt. today to see about it.  She said Daddy is soooo skinney.

Daddy has not responded to my e-mail, so I think I am right,, because normally if you are alright financially, you quickly tell people, but in this case, I have not heard back from him.  Strange!  Anyway, if this is true, I might have to put my part-time employment ideas on hold for a little while longer, because I will not have them going without, and I will not have Momma going back to a regular full time job under any circumstances.  I was kind of thinking that anyway, with the stock market taking a nosedive the way it did with my retirement money.  Anyway, talk with you later.

P.S. I forgot to tell you that I am working out three times a week for an hour each time.  Our boss is letting us leave at 4:00 p.m. to go to the company gym to work out.  It's about 6 or 7 of us doing it.  It's much more fun working out with a group as opposed to by yourself.  Maybe I'll see some results one day.

Talk with you later.","1","2","2","1","2","2","2","1","2","1"
"869754","","No development is easy.   I see nothing on your list that cannot be overcome.   Please develop a plan to have a 150 MW on-line my May 02 with rented diesel equipment.   We would install the diesels at OPPD distribution substations.   We may have to do 15 different installations to acheive the desired result.

Last year Com-Ed and IPL completed an installation with CATs in 3 months.   The key is to get OPPD to cooperate with interconnections at the distribution substations and we will get credit for losses.

Please work with Terri and Ed.   If you need any additional info after working through a plan with Terri and Ed, please let me know.","2","3","1","2","3","3","2","2","3","3"
"280830","Execute list","The attached list shows all counterparties who are signed up to execute on EOL but are not.  This list contains counterparties designated to trade in all the different commodities, not just gas.  You can cross reference this list with the one I previouly sent.  The list ranks the companies by those who trade the most with Enron (non-EOL trades) to the least.  It also shows the date they received their execute status from EOL, which can help determine the companies you plan to use a cut-off stategy with.  This list is a few months old so some of these counterparties may now be trading on EOL, but not many.

Any questions, give me a call.  33310.","3","2","3","3","2","1","1","2","3","1"
